Channel,train_loss_1,valid_loss_1,train_loss_2,valid_loss_2,train_loss_3,valid_loss_3,train_loss_4,valid_loss_4,train_loss_5,valid_loss_5,Train AVG,Valid AVG,Train STD,Valid STD
A-3,0.019110333174467,0.0166835766285657,0.0186809375882148,0.014790441840887,0.0194705463945865,0.0177070908248424,0.0189685709774494,0.0180234182626009,0.0176042709499597,0.0164915509521961,0.01876693181693548,0.01673921570181842,0.0006344811449145532,0.0011356153896999127
A-4,0.0212668906897306,0.0188183616846799,0.0226627197116613,0.0201490297913551,0.0227916501462459,0.0200831480324268,0.0221489202231168,0.0191499814391136,0.0232103504240512,0.020203560590744,0.022416106238961158,0.019680816307663877,0.0006670472250780061,0.0005796498775863163
G-1,0.021497581154108,0.0185542795807123,0.0218789651989936,0.0204610042273998,0.0202094223350286,0.0183689482510089,0.0209101252257823,0.0180380977690219,0.0207780357450246,0.0193730015307664,0.021054825931787417,0.018959066271781864,0.0005809468240489158,0.0008703372389988088
G-2,0.0071943355724215,5.397155837272294e-05,0.0041283657774329,2.186015626648441e-05,0.0058727352879941,2.3854950995882973e-05,0.0054527004249393,0.0005668286466971,0.0060467952862381,9.220482024829836e-05,0.005738986469805181,0.00015174402651609774,0.0009906295713847436,0.00020910526053119144
D-5,0.0047581200487911,9.871996735455468e-05,0.0062308232299983,0.0001871625136118,0.0059374207630753,0.0005294006550684,0.0048049106262624,0.0001989706652238,0.0055151181295514,2.725035483308602e-05,0.005449278559535699,0.00020830083121832813,0.0005909889765791642,0.00017229406145872876
D-6,0.0171465296298265,0.0190736204385757,0.0175455119460821,0.0105526708066463,0.0174026191234588,0.0138915451243519,0.0176719222217798,0.0133652659133076,0.0172234941273927,0.0160130020231008,0.017398015409707982,0.01457922086119646,0.00019519433372184477,0.002843063342865399
D-7,0.0058450270444154,3.64599509339314e-05,0.0063165696337819,0.000181473136763,0.005873495247215,0.0002140777942258,0.0029785460792481,7.56285444367677e-05,0.0063578239642083,1.4087936506257392e-05,0.00547429239377374,0.0001043454725731513,0.0012661449957126298,7.945991168551384e-05
F-1,0.0249968990683555,0.0246051158756017,0.0290069710463285,0.0301046650856733,0.026854271069169,0.0220791026949882,0.0248689837753772,0.0227657444775104,0.0277046579867601,0.0246035736054182,0.026686356589198063,0.024831640347838357,0.001587922865044153,0.002819663346526868
P-4,0.0065440167672932,1.7792255675885826e-05,0.0057505564764142,0.0001061402508639,0.0063813258893787,0.0001434361765859,0.0045639369636774,0.0001972032623598,0.0047296741977334,1.0242144526273478e-05,0.00559390205889938,9.496281800235185e-05,0.000819147452883918,7.219501113536221e-05
G-3,0.0043017826974391,0.0063438490033149,0.0044517298229038,0.0047713993117213,0.0069919591769576,0.0041368692182004,0.0046622389927506,0.0060388054698705,0.006404211744666,0.0039485222660005,0.005362384486943419,0.00504788905382152,0.0011122310453627834,0.0009773882122096548
T-1,0.0128695201128721,0.0079073207452893,0.012242148630321,0.0038203552830964,0.0127948289737105,0.0033273193985223,0.0158198364078998,0.0037245918065309,0.017136126756668,0.0086563155055046,0.014172492176294283,0.0054871805477887,0.0019400407854828028,0.0023000226378760225
T-2,0.0209986288100481,0.0072851530276238,0.0255962628871202,0.013472412712872,0.0298669394105672,0.0116982571780681,0.0212102960795164,0.0113871246576309,0.0236408803611993,0.0109643898904323,0.024262601509690236,0.010961467493325421,0.0032724266038037632,0.002027026667203146
D-8,0.0024166742805391,0.0003605911333579,0.0062281866557896,2.8839434889960103e-05,0.0059714270755648,1.5061054000398144e-05,0.0046842326410114,9.306163519795518e-06,0.0052421232685446,5.782110019936226e-05,0.0049085287842899,9.43237771934832e-05,0.0013595721814662239,0.00013418608228590813
D-9,0.006603471469134,4.870400880463421e-05,0.0053368131630122,1.7275369827984832e-05,0.0060866172425448,6.732418114552274e-05,0.0058305459097027,8.280073234345764e-05,0.0053699477575719,1.8957580323331055e-05,0.00584547910839312,4.7012374488986096e-05,0.0004728200775582469,2.5952258460934775e-05
F-2,0.0288047231733798,0.028861291706562,0.0297278370708227,0.0268247835338115,0.0294952969998121,0.0284596271812915,0.0289760734885931,0.0303291119635105,0.0292279906570911,0.0306823924183845,0.029246384277939762,0.029031441360712,0.0003353282315257511,0.0013881534147069125
G-4,0.0060416990891098,0.0001317478599958,0.0066600362770259,0.0001137371000368,0.0026414459571242,8.16646934254095e-05,0.0042731380090117,9.485835471423344e-05,0.0067970491945743,0.0001088947537937,0.00528267370536918,0.00010618055239318858,0.001597612384127507,1.7013964974623822e-05
T-3,0.0045460439287126,0.0002827275602612,0.0044108447618782,0.0002601076848804,0.0035325393546372,0.000459275295725,0.005530169699341,0.0005840601515956,0.0041900239884853,0.0002962323196697,0.00444192434661086,0.00037648060242637994,0.000645990654693032,0.00012547215325361616
D-11,0.0045737195760011,0.0010963990353047,0.0058304704725742,0.0006404150626622,0.0042019290849566,0.0012846689205616,0.0065664248540997,0.0009296523639932,0.0043819271959364,0.0015874044038355,0.0051108942367136005,0.00110770795727144,0.0009254757206024754,0.00031988066485511924
D-12,0.0332096219062805,0.000152793523739,0.039376400411129,0.00170140247792,0.0787569135427475,0.0075997849926352,0.029193190857768,0.0006690989830531,0.0376761481165885,0.0017570675117895,0.0436424549669027,0.00237602949782736,0.01791338314750178,0.002682619876331056
B-1,0.0064651728607714,8.965522283688188e-06,0.006855996325612,8.213222463382408e-05,0.0056950054131448,5.6566757848486304e-05,0.0058279898948967,0.0001084221948985,0.0074321120046079,0.0001645991433179,0.00645525529980656,8.413716859647971e-05,0.0006459694308340559,5.19207388950546e-05
G-6,0.0089017432183027,0.0006832879735156,0.0092739611864089,0.0010525448014959,0.0082457978278398,0.0025208641309291,0.0075020492076873,0.0026612966321408,0.0076035428792238,0.0032086530700325,0.0083054188638925,0.00202532932162278,0.0006978917303527989,0.00097955591606197
G-7,0.0442990101873874,0.0432457998394966,0.0451089143753051,0.0307771787047386,0.0432651191949844,0.0205810647457838,0.0386993512511253,0.0307690873742103,0.0429923646152019,0.0370024368166923,0.042872951924800826,0.03247511349618432,0.002219016331174395,0.007533475215545515
P-7,0.0073329014703631,0.0061628203839063,0.0074010496027767,0.0061175287701189,0.0064358641393482,0.0055563496425747,0.0074298568069934,0.0067029278725385,0.0073574152775108,0.0066860383376479,0.00719141745939844,0.006245133001357261,0.0003792710846965601,0.00042460673141314083
R-1,0.0051247640512883,5.938605681876652e-06,0.0036438745446503,2.579662213975098e-05,0.0051410519517958,6.804566510254517e-05,0.0034587015397846,9.864135790849105e-05,0.0032448223792016,2.784692151180934e-05,0.00412264289334412,4.525383446889464e-05,0.0008345070321168918,3.3457334465073443e-05
A-5,0.0199650302529335,0.0018669329583644,0.0201319307088851,0.0007797724101692,0.0191701035946607,5.164600588614121e-05,0.0227144435048103,0.0036860278341919,0.0207318998873233,0.0003481929888948,0.020542681589722576,0.0013465144395012883,0.0011948825118398426,0.001322020035070415
A-6,0.0315150097012519,0.0176098570227623,0.0221168398857116,0.029726393520832,0.0357580445706844,0.0010874283034354,0.0331164114177227,0.0139139648526906,0.0178340058773756,0.0383157208561897,0.02806806229054924,0.020130672911182,0.006879768333463527,0.012887365594247581
