Channel,train_loss_1,valid_loss_1,train_loss_2,valid_loss_2,train_loss_3,valid_loss_3,train_loss_4,valid_loss_4,train_loss_5,valid_loss_5,Train AVG,Valid AVG,Train STD,Valid STD
P-10,5.4447678849101067e-05,6.084133929107338e-05,7.180479587987065e-05,5.180780863156542e-05,3.7388872442534193e-06,0.0020606450270861,4.13736815971788e-05,5.102706927573308e-05,7.068071136018261e-05,7.766017370158806e-05,4.840915098611731e-05,0.000460396283597212,2.4999090833598905e-05,0.0008001818318212705
T-4,0.1364087164402008,0.2145018726587295,0.1203880682587623,0.1824084520339965,0.1050669699907302,0.2092332988977432,0.1227029934525489,0.237367644906044,0.1428852081298828,0.1746885478496551,0.12549039125442502,0.20363996326923367,0.013211426127147447,0.022697068144418207
T-5,1.4037597793503664e-05,1.1626416380750015e-05,1.1290760085103102e-05,2.8920117983943783e-05,1.5213950064207891e-05,1.4621606169384904e-05,1.689780219749082e-05,0.0002771924773696,1.6726527974242344e-05,2.2918589820619676e-05,1.4833327622909564e-05,7.105584154485968e-05,2.0578681689323736e-06,0.00010324883179044438
F-7,0.2084502577781677,0.2930911481380462,0.2444799840450287,0.3331100940704345,0.1670024245977401,0.4813433885574341,0.2338005006313324,0.2628510296344757,0.2498767673969268,0.4250668287277221,0.22072198688983913,0.3590924978256226,0.030403545468164844,0.08196532960681355
M-3,0.0503213666379451,0.0699604749679565,0.0826641619205474,0.0525327064096927,0.1083509251475334,0.0265648625791072,0.0342165455222129,0.267729789018631,0.0863775759935379,0.0649315416812896,0.07238611504435535,0.0963438749313354,0.026603142493258986,0.08699940123180344
M-4,0.1054499894380569,0.0830595195293426,0.1253386288881302,0.0435015931725502,0.0403097234666347,0.051944050937891,0.0645192563533783,0.0861145853996276,0.0614132285118103,0.3078468739986419,0.07940616533160208,0.11449332460761066,0.0311832313376515,0.0981134746827371
M-5,0.0177952032536268,0.2727139294147491,0.0914592370390892,0.5184506773948669,0.0394888781011104,0.298189252614975,0.0425378829240798,0.3617199659347534,0.0728268772363662,0.2795828282833099,0.05282161571085449,0.34613133072853086,0.026090009169918216,0.09171065764710486
P-15,0.0001692811056273,0.0001128836447605,0.0001887014805106,0.0005838249344378,0.0002165167825296,0.0004002364003099,0.0001703643647488,0.000140921169077,0.0003607269900385,0.0005640765302814,0.00022111814469096,0.00036038853577332003,7.18688627249662e-05,0.0002012088823998019
C-1,0.0099666407331824,0.0081625459715724,0.0021075988188385,0.3349711000919342,0.0363203175365924,0.0302126109600067,0.0322891995310783,0.0697321444749832,0.0206290297210216,0.0194861087948083,0.02026255726814264,0.09251290205866096,0.012947853139491353,0.12299118837300939
C-2,2.6523019187152382e-05,3.660852962639183e-05,1.8072316379402764e-05,1.7322297935606912e-05,6.983191997278482e-05,0.0003466701891738,5.677382432622835e-05,0.0001026020472636,0.0001017675167531,0.0003828279441222,5.4593719323733666e-05,0.00017720620162431974,3.0279035189152186e-05,0.00015613756238771733
T-12,0.0003196471952833,0.0044692950323224,0.0003216660988982,1.1065190847148187e-05,0.0005081300623714,0.0451726429164409,3.2538905543333385e-06,1.582477580086561e-06,0.0540664494037628,0.0090185804292559,0.011043829330174006,0.011734633209289287,0.021511922135951992,0.017049158930933138
T-13,6.944430424482562e-06,5.60265789317782e-07,1.0617492080200464e-05,4.758197519549867e-06,7.3558853728172835e-06,6.29428882348293e-07,0.0015591531991958,0.0029848534613847,0.0003447878698352,0.000237571526668,0.00038577177538170007,0.0006456745760487832,0.0006009913685975631,0.0011731441067462103
F-4,0.0103485863655805,0.013705251738429,0.032506063580513,0.1639550477266311,0.0214978195726871,0.1570428311824798,0.0352781638503074,0.0456446558237075,0.0492060557007789,0.0820574760437011,0.029767337813973383,0.09248105250298971,0.013124072654990028,0.05964005540857261
F-5,0.0078515522181987,0.0075041060335934,0.0610860288143157,0.1393487900495529,0.0197134334594011,0.006959268823266,0.0433469526469707,0.0281450301408767,0.0013992305612191,0.0378880649805069,0.026679439540021062,0.04396905200555917,0.02237732301411729,0.04916114082576278
D-14,4.071184594067745e-05,2.8047626983607188e-05,1.7199034118675627e-05,2.3795901142875664e-05,3.043504693778232e-05,1.3178023436921649e-05,1.806955879146699e-05,2.6213778255623765e-05,1.4745750377187504e-05,2.373640563746449e-05,2.423224723315798e-05,2.299434709129855e-05,9.874110956212524e-06,5.1663086350479735e-06
T-9,0.0071583427488803,0.0116698173806071,0.0073667461983859,0.0064901546575129,0.0084647620096802,0.0105294501408934,0.0074221100658178,0.0038515671622008,0.0084082968533039,0.0065828380174934,0.007764051575213621,0.007824765471741522,0.0005563642389503774,0.002870875057379701
P-14,8.509692634106614e-06,4.284037913748762e-06,1.112522204493871e-05,3.729259333340451e-06,6.8851682044623885e-06,0.0005240915925242,3.0779667667957256e-06,1.6961657820502296e-05,1.1736285159713589e-05,5.005146704206709e-06,8.266866962003405e-06,0.00011081433885919965,3.133681458291309e-06,0.00020669684010943016
T-8,4.703544618678279e-06,1.0920723070739768e-05,0.0645384192466735,0.0081008933484554,1.3361740457185078e-05,0.2057128846645355,0.0369926989078521,0.0061413832008838,0.0257813204079866,0.0011182742891833,0.025466100769517615,0.04421687124522575,0.024313504773968632,0.08080436141784837
P-11,0.0049459575675427,0.0160631854087114,0.0045868367888033,0.0205825101584196,0.0062403436750173,0.0423123091459274,0.0050120945088565,0.019944192841649,0.0064797112718224,0.0157577097415924,0.00545298876240844,0.02293198145925996,0.0007583896737837066,0.009886298916405096
D-15,0.1312773376703262,0.5112610459327698,0.1414864659309387,0.3980895280838012,0.0865791961550712,0.581667959690094,0.1667414456605911,0.5343586206436157,0.1583697199821472,0.7420743107795715,0.1368908330798149,0.5534902930259704,0.028058131213866286,0.11194341480725042
D-16,0.0559876784682273,0.307625263929367,0.1310456842184066,0.3903299570083618,0.1064401939511299,0.5233374834060669,0.0296271182596683,0.352247416973114,0.1007546111941337,0.2148197591304779,0.08477105721831316,0.35767197608947754,0.03670341533042095,0.10144206145569609
M-7,2.5684337742859498e-05,0.0004095819895155,0.0171707924455404,0.0001759533042786,0.0004025392408948,0.0003472138196229,0.0077933501452207,0.0009874269599094,0.0258400775492191,0.0016061867354437,0.010246488743723572,0.0007052725617540201,0.00998490928444412,0.000526702061210126
